nroventa,fechaventa,idcliente,idproducto,idsucursal,tipopago,cantidad,precio,observacion
7023,2012-12-03 00:00:00.000,421,10,5,CR,2.0,238000.0,
7024,2012-12-03 00:00:00.000,367,12,10,CR,2.0,339800.0,
7025,2012-12-04 00:00:00.000,281,43,4,CR,2.0,27960.0,
7026,2012-12-02 00:00:00.000,383,14,1,CR,2.0,400000.0,
7027,2012-12-06 00:00:00.000,275,30,11,CR,2.0,480000.0,
7028,2012-12-03 00:00:00.000,206,15,8,CR,3.0,570000.0,
7029,2012-12-05 00:00:00.000,445,18,8,CN,4.0,1036000.0,
7030,2012-12-12 00:00:00.000,319,30,9,CN,1.0,240000.0,
7031,2012-12-14 00:00:00.000,453,32,4,CN,1.0,259000.0,
7032,2012-12-06 00:00:00.000,409,17,4,CN,4.0,916000.0,
7033,2012-12-10 00:00:00.000,201,24,4,CN,3.0,452700.0,
7034,2012-12-09 00:00:00.000,359,21,10,CN,4.0,483600.0,
7035,2012-12-07 00:00:00.000,239,39,3,CR,1.0,10990.0,
7036,2012-12-21 00:00:00.000,207,3,9,CR,2.0,137800.0,
7037,2012-12-17 00:00:00.000,265,22,4,CR,3.0,300000.0,
7038,2012-12-14 00:00:00.000,392,7,11,CR,1.0,70000.0,
7039,2012-12-11 00:00:00.000,466,18,8,CR,3.0,777000.0,
7040,2012-12-17 00:00:00.000,329,42,12,CR,3.0,23940.0,
7041,2012-12-10 00:00:00.000,450,10,4,CR,1.0,119000.0,
7042,2012-12-25 00:00:00.000,201,5,6,CR,2.0,90000.0,
7043,2012-12-26 00:00:00.000,304,8,6,CN,4.0,519600.0,
7044,2012-12-24 00:00:00.000,2,8,6,CN,3.0,389700.0,
7045,2012-12-14 00:00:00.000,207,32,9,CN,1.0,259000.0,
7046,2012-12-22 00:00:00.000,423,37,10,CN,2.0,638000.0,
7047,2012-12-20 00:00:00.000,409,15,7,CN,1.0,190000.0,
7048,2012-12-26 00:00:00.000,327,25,11,CN,2.0,281800.0,
7049,2013-01-03 00:00:00.000,388,19,12,CR,1.0,300000.0,
7050,2013-01-03 00:00:00.000,208,38,6,CR,2.0,9980.0,
7051,2012-12-23 00:00:00.000,266,10,12,CR,3.0,357000.0,
7052,2012-12-24 00:00:00.000,239,14,3,CR,3.0,600000.0,
7053,2012-12-25 00:00:00.000,323,4,4,CR,1.0,30900.0,
7054,2012-12-29 00:00:00.000,342,37,9,CR,4.0,1276000.0,
7055,2013-01-07 00:00:00.000,322,45,5,CR,2.0,65980.0,
7056,2013-01-13 00:00:00.000,292,25,8,CR,3.0,422700.0,
7057,2012-12-27 00:00:00.000,287,9,12,CN,3.0,419700.0,
7058,2012-12-01 00:00:00.000,253,4,11,CN,4.0,123600.0,
7059,2012-12-01 00:00:00.000,383,22,12,CN,1.0,100000.0,
7060,2012-12-01 00:00:00.000,345,27,7,CN,2.0,342000.0,
7061,2012-12-01 00:00:00.000,459,43,10,CN,1.0,13980.0,
7062,2012-12-01 00:00:00.000,370,14,11,CN,3.0,600000.0,
7063,2012-12-03 00:00:00.000,384,7,7,CR,1.0,70000.0,
7064,2012-12-02 00:00:00.000,421,13,3,CR,2.0,319800.0,
7065,2012-12-03 00:00:00.000,292,9,9,CR,2.0,279800.0,
7066,2012-12-03 00:00:00.000,334,44,9,CR,2.0,47960.0,
7067,2012-12-04 00:00:00.000,250,35,2,CR,1.0,219000.0,
7068,2012-12-02 00:00:00.000,287,15,9,CR,3.0,570000.0,
7069,2012-12-06 00:00:00.000,226,40,10,CR,4.0,83960.0,
7070,2012-12-03 00:00:00.000,272,9,4,CR,1.0,139900.0,
7071,2012-12-05 00:00:00.000,466,45,8,CN,3.0,98970.0,
7072,2012-12-12 00:00:00.000,398,4,12,CN,2.0,61800.0,
7073,2012-12-14 00:00:00.000,453,43,4,CN,2.0,27960.0,
7074,2012-12-06 00:00:00.000,4,38,6,CN,3.0,14970.0,
7075,2012-12-10 00:00:00.000,459,28,6,CN,1.0,190000.0,
7076,2012-12-09 00:00:00.000,257,12,1,CN,1.0,169900.0,
7077,2012-12-07 00:00:00.000,353,26,9,CR,1.0,181000.0,
7078,2012-12-21 00:00:00.000,275,39,8,CR,2.0,21980.0,
7079,2012-12-17 00:00:00.000,360,21,4,CR,2.0,241800.0,
7080,2012-12-14 00:00:00.000,355,28,11,CR,4.0,760000.0,
7081,2012-12-11 00:00:00.000,423,25,9,CR,1.0,140900.0,
7082,2012-12-17 00:00:00.000,203,4,4,CR,3.0,92700.0,
7083,2012-12-10 00:00:00.000,409,45,12,CR,3.0,98970.0,
7084,2012-12-25 00:00:00.000,211,36,3,CR,1.0,359000.0,
7085,2012-12-26 00:00:00.000,268,17,7,CN,4.0,916000.0,
7086,2012-12-24 00:00:00.000,222,27,3,CN,4.0,684000.0,
7087,2012-12-14 00:00:00.000,319,2,10,CN,2.0,109800.0,
7088,2012-12-22 00:00:00.000,459,27,6,CN,2.0,342000.0,
7089,2012-12-20 00:00:00.000,288,30,9,CN,3.0,720000.0,
7090,2012-12-26 00:00:00.000,268,19,12,CN,4.0,1200000.0,
7091,2013-01-03 00:00:00.000,364,11,5,CR,1.0,159900.0,
7092,2013-01-03 00:00:00.000,253,7,12,CR,3.0,210000.0,
7093,2012-12-23 00:00:00.000,208,24,2,CR,3.0,452700.0,
7094,2012-12-24 00:00:00.000,232,26,12,CR,3.0,543000.0,
7095,2012-12-25 00:00:00.000,402,24,2,CR,2.0,301800.0,
7096,2012-12-29 00:00:00.000,253,5,4,CR,4.0,180000.0,
7097,2013-01-07 00:00:00.000,422,1,9,CR,3.0,119700.0,
7098,2013-01-13 00:00:00.000,374,18,12,CR,3.0,777000.0,
7099,2012-12-27 00:00:00.000,445,43,6,CN,3.0,41940.0,
7100,2012-12-01 00:00:00.000,369,14,7,CN,1.0,200000.0,
7101,2012-12-01 00:00:00.000,265,43,1,CN,4.0,55920.0,
7102,2012-12-01 00:00:00.000,333,40,12,CN,4.0,83960.0,
7103,2012-12-01 00:00:00.000,268,29,5,CN,3.0,630000.0,
7104,2012-12-01 00:00:00.000,383,39,11,CN,1.0,10990.0,
7105,2012-12-03 00:00:00.000,359,2,7,CR,3.0,164700.0,
7106,2012-12-02 00:00:00.000,353,26,4,CR,2.0,362000.0,
7107,2012-12-03 00:00:00.000,469,38,10,CR,3.0,14970.0,
7108,2012-12-03 00:00:00.000,360,32,4,CR,1.0,259000.0,
7109,2012-12-04 00:00:00.000,266,37,12,CR,3.0,957000.0,
7110,2012-12-02 00:00:00.000,287,31,8,CR,3.0,843000.0,
7111,2012-12-06 00:00:00.000,287,15,1,CR,4.0,760000.0,
7112,2012-12-03 00:00:00.000,282,2,10,CR,4.0,219600.0,
7113,2012-12-05 00:00:00.000,423,20,10,CN,3.0,332700.0,
7114,2012-12-12 00:00:00.000,367,36,8,CN,1.0,359000.0,
7115,2012-12-14 00:00:00.000,404,5,2,CN,2.0,90000.0,
7116,2012-12-06 00:00:00.000,313,5,4,CN,1.0,45000.0,
7117,2012-12-10 00:00:00.000,443,13,11,CN,3.0,479700.0,
7118,2012-12-09 00:00:00.000,217,23,6,CN,3.0,422700.0,
7119,2012-12-07 00:00:00.000,240,27,9,CR,2.0,342000.0,
7120,2012-12-21 00:00:00.000,201,25,1,CR,3.0,422700.0,
7121,2012-12-17 00:00:00.000,208,33,4,CR,3.0,567000.0,
7122,2012-12-14 00:00:00.000,459,12,12,CR,1.0,169900.0,
7123,2012-12-11 00:00:00.000,319,21,8,CR,4.0,483600.0,
7124,2012-12-17 00:00:00.000,439,29,11,CR,2.0,420000.0,
7125,2012-12-10 00:00:00.000,306,7,12,CR,2.0,140000.0,
7126,2012-12-25 00:00:00.000,443,35,6,CR,3.0,657000.0,
7127,2012-12-26 00:00:00.000,221,1,1,CN,1.0,39900.0,
7128,2012-12-24 00:00:00.000,421,38,1,CN,3.0,14970.0,
7129,2012-12-14 00:00:00.000,333,10,7,CN,4.0,476000.0,
7130,2012-12-22 00:00:00.000,304,15,1,CN,3.0,570000.0,
7131,2012-12-20 00:00:00.000,272,30,6,CN,3.0,720000.0,
7132,2012-12-26 00:00:00.000,217,3,8,CN,3.0,206700.0,
7133,2013-01-03 00:00:00.000,287,1,11,CR,1.0,39900.0,
7134,2013-01-03 00:00:00.000,343,29,12,CR,2.0,420000.0,
7135,2012-12-23 00:00:00.000,322,6,12,CR,2.0,110000.0,
7136,2012-12-24 00:00:00.000,306,8,8,CR,4.0,519600.0,
7137,2012-12-25 00:00:00.000,257,9,1,CR,2.0,279800.0,
7138,2012-12-29 00:00:00.000,215,17,4,CR,2.0,458000.0,
7139,2013-01-07 00:00:00.000,359,32,3,CR,3.0,777000.0,
7140,2013-01-13 00:00:00.000,207,18,7,CR,4.0,1036000.0,
7141,2012-12-27 00:00:00.000,394,23,9,CN,4.0,563600.0,
7142,2012-12-01 00:00:00.000,356,31,1,CN,1.0,281000.0,
7143,2012-12-01 00:00:00.000,257,29,5,CN,4.0,840000.0,
7144,2012-12-01 00:00:00.000,239,19,10,CN,4.0,1200000.0,
7145,2012-12-01 00:00:00.000,457,5,5,CN,1.0,45000.0,
7146,2012-12-01 00:00:00.000,392,23,5,CN,2.0,281800.0,
7147,2012-12-03 00:00:00.000,261,15,3,CR,1.0,190000.0,
7148,2012-12-02 00:00:00.000,421,4,11,CR,3.0,92700.0,
7149,2012-12-03 00:00:00.000,439,36,4,CR,3.0,1077000.0,
7150,2012-12-03 00:00:00.000,292,13,2,CR,2.0,319800.0,
7151,2012-12-04 00:00:00.000,253,26,1,CR,1.0,181000.0,
7152,2012-12-02 00:00:00.000,304,25,9,CR,4.0,563600.0,
7153,2012-12-06 00:00:00.000,201,8,6,CR,2.0,259800.0,
7154,2012-12-03 00:00:00.000,271,41,6,CR,4.0,120000.0,
7155,2012-12-05 00:00:00.000,232,21,1,CN,4.0,483600.0,
7156,2012-12-12 00:00:00.000,423,18,2,CN,1.0,259000.0,
7157,2012-12-14 00:00:00.000,287,15,12,CN,4.0,760000.0,
7158,2012-12-06 00:00:00.000,287,21,3,CN,2.0,241800.0,
7159,2012-12-10 00:00:00.000,2,25,12,CN,2.0,281800.0,
7160,2012-12-09 00:00:00.000,287,34,6,CN,1.0,199000.0,
7161,2012-12-07 00:00:00.000,287,19,3,CR,2.0,600000.0,
7162,2012-12-21 00:00:00.000,318,27,8,CR,2.0,342000.0,
7163,2012-12-17 00:00:00.000,232,20,3,CR,2.0,221800.0,
7164,2012-12-14 00:00:00.000,423,6,9,CR,1.0,55000.0,
7165,2012-12-11 00:00:00.000,281,17,3,CR,2.0,458000.0,
7166,2012-12-17 00:00:00.000,265,13,2,CR,2.0,319800.0,
7167,2012-12-10 00:00:00.000,265,23,1,CR,4.0,563600.0,
7168,2012-12-25 00:00:00.000,423,9,7,CR,3.0,419700.0,
7169,2012-12-26 00:00:00.000,353,24,5,CN,4.0,603600.0,
7170,2012-12-24 00:00:00.000,208,19,12,CN,4.0,1200000.0,
7171,2012-12-14 00:00:00.000,257,31,5,CN,1.0,281000.0,
7172,2012-12-22 00:00:00.000,261,4,4,CN,4.0,123600.0,
7173,2012-12-20 00:00:00.000,372,11,10,CN,4.0,639600.0,
7174,2012-12-26 00:00:00.000,257,6,6,CN,1.0,55000.0,
7175,2013-01-03 00:00:00.000,215,24,12,CR,4.0,603600.0,
7176,2013-01-03 00:00:00.000,222,35,6,CR,1.0,219000.0,
7177,2012-12-23 00:00:00.000,374,17,9,CR,4.0,916000.0,
7178,2012-12-24 00:00:00.000,445,40,4,CR,3.0,62970.0,
7179,2012-12-25 00:00:00.000,443,16,10,CR,4.0,836000.0,
7180,2012-12-29 00:00:00.000,375,39,6,CR,1.0,10990.0,
7181,2013-01-07 00:00:00.000,394,9,12,CR,2.0,279800.0,
7182,2013-01-13 00:00:00.000,342,6,8,CR,3.0,165000.0,
7183,2012-12-27 00:00:00.000,423,6,9,CN,2.0,110000.0,
7184,2012-12-01 00:00:00.000,327,17,8,CN,3.0,687000.0,
7185,2012-12-01 00:00:00.000,208,27,1,CN,3.0,513000.0,
7186,2012-12-01 00:00:00.000,365,9,1,CN,4.0,559600.0,
7187,2012-12-01 00:00:00.000,443,31,11,CN,3.0,843000.0,
7188,2012-12-01 00:00:00.000,261,40,1,CN,2.0,41980.0,
7189,2012-12-03 00:00:00.000,226,25,7,CR,3.0,422700.0,
7190,2012-12-02 00:00:00.000,445,27,3,CR,2.0,342000.0,
7191,2012-12-03 00:00:00.000,257,41,7,CR,3.0,90000.0,
7192,2012-12-03 00:00:00.000,404,24,6,CR,2.0,301800.0,
7193,2012-12-04 00:00:00.000,4,31,12,CR,3.0,843000.0,
7194,2012-12-02 00:00:00.000,385,37,5,CR,2.0,638000.0,
7195,2012-12-06 00:00:00.000,350,9,4,CR,4.0,559600.0,
7196,2012-12-03 00:00:00.000,222,19,11,CR,1.0,300000.0,
7197,2012-12-05 00:00:00.000,5,37,4,CN,4.0,1276000.0,
7198,2012-12-12 00:00:00.000,453,29,3,CN,4.0,840000.0,
7199,2012-12-14 00:00:00.000,385,12,9,CN,4.0,679600.0,
7200,2012-12-06 00:00:00.000,431,5,8,CN,2.0,90000.0,
7201,2012-12-10 00:00:00.000,215,13,4,CN,1.0,159900.0,
7202,2012-12-09 00:00:00.000,278,45,11,CN,2.0,65980.0,
7203,2012-12-07 00:00:00.000,287,38,11,CR,2.0,9980.0,
7204,2012-12-21 00:00:00.000,5,6,3,CR,4.0,220000.0,
7205,2012-12-17 00:00:00.000,439,6,1,CR,2.0,110000.0,
7206,2012-12-14 00:00:00.000,408,22,4,CR,1.0,100000.0,
7207,2012-12-11 00:00:00.000,383,9,8,CR,1.0,139900.0,
7208,2012-12-17 00:00:00.000,385,38,10,CR,3.0,135000.0,
7209,2012-12-10 00:00:00.000,466,39,6,CR,1.0,10990.0,
7210,2012-12-25 00:00:00.000,423,30,4,CR,1.0,240000.0,
7211,2012-12-26 00:00:00.000,443,16,7,CN,4.0,836000.0,
7212,2012-12-24 00:00:00.000,342,19,1,CN,3.0,900000.0,
7213,2012-12-14 00:00:00.000,203,38,5,CN,2.0,9980.0,
7214,2012-12-22 00:00:00.000,372,28,10,CN,1.0,190000.0,
7215,2012-12-20 00:00:00.000,391,29,11,CN,4.0,840000.0,
7216,2012-12-26 00:00:00.000,208,26,1,CN,2.0,362000.0,
7217,2013-01-03 00:00:00.000,319,27,2,CR,1.0,171000.0,
7218,2013-01-03 00:00:00.000,249,37,12,CR,1.0,319000.0,
7219,2012-12-23 00:00:00.000,222,14,1,CR,4.0,800000.0,
7220,2012-12-24 00:00:00.000,244,38,2,CR,2.0,9980.0,
7221,2012-12-25 00:00:00.000,292,22,3,CR,1.0,100000.0,
7222,2012-12-29 00:00:00.000,222,30,8,CR,2.0,480000.0,
7223,2013-01-07 00:00:00.000,343,30,5,CR,2.0,480000.0,
7224,2013-01-13 00:00:00.000,253,43,2,CR,1.0,13980.0,
7225,2012-12-27 00:00:00.000,287,30,5,CN,1.0,240000.0,
7228,2005-02-08 00:00:00.000,353,22,1,CN,4.0,400000.0,
7235,2005-03-07 00:00:00.000,272,26,1,CR,3.0,543000.0,
7237,2005-03-17 00:00:00.000,304,34,10,CR,1.0,199000.0,
7241,2005-03-27 00:00:00.000,222,27,10,CN,2.0,342000.0,
7242,2005-04-06 00:00:00.000,253,39,1,CN,4.0,43960.0,
7247,2005-05-16 00:00:00.000,372,40,10,CR,1.0,20990.0,
7254,2005-07-09 00:00:00.000,4,28,10,CN,3.0,570000.0,
7260,2005-08-12 00:00:00.000,322,12,10,CR,3.0,509700.0,
7262,2005-08-28 00:00:00.000,253,41,8,CR,2.0,60000.0,
7264,2005-09-08 00:00:00.000,409,11,1,CR,1.0,159900.0,
7274,2005-10-25 00:00:00.000,462,7,8,CR,1.0,70000.0,
7282,2005-12-04 00:00:00.000,375,9,1,CN,1.0,139900.0,
7284,2005-12-20 00:00:00.000,384,38,1,CN,3.0,14970.0,
7288,2006-01-13 00:00:00.000,353,21,1,CR,4.0,483600.0,
7290,2006-01-22 00:00:00.000,288,7,8,CR,2.0,140000.0,
7302,2006-03-30 00:00:00.000,294,35,10,CR,1.0,219000.0,
7308,2006-05-02 00:00:00.000,201,7,10,CR,4.0,280000.0,
7309,2006-05-10 00:00:00.000,373,29,10,CN,2.0,420000.0,
7311,2006-05-26 00:00:00.000,372,8,8,CN,1.0,129900.0,
7314,2006-06-15 00:00:00.000,440,40,8,CN,2.0,41980.0,
7319,2006-07-20 00:00:00.000,239,36,8,CR,1.0,359000.0,
7322,2006-08-04 00:00:00.000,442,27,8,CR,2.0,342000.0,
7324,2006-08-24 00:00:00.000,282,1,8,CN,2.0,79800.0,
7325,2006-08-29 00:00:00.000,356,23,1,CN,4.0,563600.0,
7327,2006-09-01 00:00:00.000,398,41,8,CN,3.0,90000.0,
7330,2006-09-13 00:00:00.000,423,10,1,CR,4.0,476000.0,
7338,2006-10-19 00:00:00.000,206,18,8,CN,2.0,518000.0,
7341,2006-11-03 00:00:00.000,267,16,10,CN,3.0,627000.0,
7350,2006-12-29 00:00:00.000,372,39,8,CR,2.0,21980.0,
7351,2007-01-02 00:00:00.000,6,23,8,CN,4.0,563600.0,
7354,2007-01-24 00:00:00.000,433,1,1,CN,1.0,39900.0,
7369,2007-04-10 00:00:00.000,287,43,8,CN,1.0,13980.0,
7373,2007-05-05 00:00:00.000,272,43,8,CR,2.0,27960.0,
7374,2007-05-09 00:00:00.000,205,19,10,CR,3.0,900000.0,
7381,2007-06-01 00:00:00.000,250,11,10,CN,3.0,479700.0,
7384,2007-06-19 00:00:00.000,439,37,1,CN,1.0,319000.0,
7386,2007-07-06 00:00:00.000,353,8,10,CR,3.0,389700.0,
7391,2007-08-05 00:00:00.000,250,21,10,CR,3.0,362700.0,
7403,2007-10-14 00:00:00.000,211,27,10,CR,4.0,684000.0,
7406,2007-10-29 00:00:00.000,364,23,8,CR,3.0,422700.0,
7407,2007-11-01 00:00:00.000,215,39,10,CN,4.0,43960.0,
7409,2007-11-14 00:00:00.000,306,35,1,CN,4.0,876000.0,
7417,2007-12-14 00:00:00.000,421,9,10,CR,4.0,559600.0,
7418,2007-12-24 00:00:00.000,276,9,10,CR,1.0,139900.0,
7420,2008-01-06 00:00:00.000,343,33,10,CR,4.0,756000.0,
7437,2008-04-15 00:00:00.000,353,40,10,CN,1.0,20990.0,
7438,2008-04-17 00:00:00.000,266,27,8,CN,3.0,513000.0,
7448,2008-06-23 00:00:00.000,215,12,1,CR,3.0,509700.0,
7459,2008-08-20 00:00:00.000,206,28,1,CR,1.0,190000.0,
7462,2008-09-13 00:00:00.000,404,14,8,CR,2.0,400000.0,
7463,2008-09-18 00:00:00.000,359,32,10,CN,3.0,777000.0,
7467,2008-10-16 00:00:00.000,374,37,10,CN,3.0,957000.0,
7477,2008-12-03 00:00:00.000,345,39,10,CN,4.0,43960.0,
7492,2009-01-12 00:00:00.000,459,14,10,CN,2.0,400000.0,
7498,2009-02-03 00:00:00.000,333,4,10,CR,3.0,92700.0,
7499,2009-02-04 00:00:00.000,398,2,1,CR,3.0,164700.0,
7500,2009-02-07 00:00:00.000,364,31,10,CR,4.0,1124000.0,
7503,2009-02-17 00:00:00.000,287,5,8,CR,2.0,90000.0,
7504,2009-02-28 00:00:00.000,398,12,8,CR,2.0,339800.0,
7505,2009-03-10 00:00:00.000,224,39,1,CN,2.0,21980.0,
7510,2009-04-17 00:00:00.000,398,29,10,CN,1.0,210000.0,
7512,2009-04-30 00:00:00.000,244,44,1,CR,1.0,23980.0,
7518,2009-05-20 00:00:00.000,313,16,1,CR,4.0,836000.0,
7519,2009-05-23 00:00:00.000,423,20,1,CN,3.0,332700.0,
7520,2009-05-26 00:00:00.000,409,26,1,CN,4.0,724000.0,
7521,2009-05-28 00:00:00.000,355,18,10,CN,3.0,777000.0,
7524,2009-06-15 00:00:00.000,215,9,1,CN,3.0,419700.0,
7525,2009-06-26 00:00:00.000,240,4,1,CR,4.0,123600.0,
7526,2009-07-07 00:00:00.000,348,29,1,CR,2.0,420000.0,
7535,2009-08-09 00:00:00.000,421,2,1,CN,4.0,219600.0,
7536,2009-08-20 00:00:00.000,372,7,8,CN,4.0,280000.0,
7537,2009-08-25 00:00:00.000,2,30,1,CN,1.0,240000.0,
7539,2009-09-10 00:00:00.000,282,37,8,CR,3.0,957000.0,
7541,2009-09-23 00:00:00.000,442,20,8,CR,1.0,110900.0,
7553,2009-12-01 00:00:00.000,452,45,8,CR,2.0,65980.0,
7555,2009-12-02 00:00:00.000,410,3,1,CR,1.0,68900.0,
7556,2009-12-04 00:00:00.000,423,27,8,CR,4.0,684000.0,
7559,2009-12-19 00:00:00.000,350,11,1,CR,3.0,479700.0,
7560,2009-12-30 00:00:00.000,253,44,1,CR,3.0,71940.0,
7561,2010-01-06 00:00:00.000,423,28,9,CN,1.0,190000.0,
7562,2010-01-12 00:00:00.000,364,24,10,CN,4.0,603600.0,
7563,2010-01-23 00:00:00.000,322,23,10,CN,2.0,281800.0,
7564,2010-01-27 00:00:00.000,339,42,8,CN,3.0,23940.0,
7565,2010-01-31 00:00:00.000,398,31,12,CN,2.0,562000.0,
7566,2010-02-01 00:00:00.000,372,42,2,CN,2.0,15960.0,
7567,2010-02-03 00:00:00.000,226,45,6,CR,1.0,32990.0,
7568,2010-02-09 00:00:00.000,353,16,9,CR,1.0,209000.0,
7569,2010-02-15 00:00:00.000,439,28,2,CR,1.0,190000.0,
7570,2010-02-22 00:00:00.000,360,34,3,CR,3.0,597000.0,
7571,2010-03-03 00:00:00.000,342,39,9,CR,1.0,10990.0,
7572,2010-03-05 00:00:00.000,355,19,2,CR,4.0,1200000.0,
7573,2010-03-10 00:00:00.000,342,24,2,CR,4.0,603600.0,
7574,2010-03-10 00:00:00.000,306,1,8,CR,2.0,79800.0,
7575,2010-03-11 00:00:00.000,365,2,8,CN,4.0,219600.0,
7576,2010-03-20 00:00:00.000,410,40,3,CN,4.0,83960.0,
7577,2010-03-29 00:00:00.000,422,11,9,CN,4.0,639600.0,
7578,2010-04-04 00:00:00.000,392,9,8,CN,2.0,279800.0,
7579,2010-04-05 00:00:00.000,271,12,2,CN,1.0,169900.0,
7580,2010-04-07 00:00:00.000,433,38,8,CN,1.0,4990.0,
7581,2010-04-11 00:00:00.000,457,19,1,CR,2.0,600000.0,
7582,2010-04-15 00:00:00.000,203,17,4,CR,2.0,458000.0,
7583,2010-04-18 00:00:00.000,260,7,2,CR,3.0,210000.0,
7584,2010-04-24 00:00:00.000,239,33,1,CR,2.0,378000.0,
7585,2010-04-30 00:00:00.000,244,23,4,CR,3.0,422700.0,
7586,2010-05-11 00:00:00.000,324,33,7,CR,4.0,756000.0,
7587,2010-05-22 00:00:00.000,207,28,9,CR,4.0,760000.0,
7588,2010-05-27 00:00:00.000,450,33,10,CR,1.0,189000.0,
7589,2010-06-03 00:00:00.000,439,6,12,CN,3.0,165000.0,
7590,2010-06-06 00:00:00.000,348,37,5,CN,4.0,1276000.0,
7591,2010-06-17 00:00:00.000,288,32,1,CN,4.0,1036000.0,
7592,2010-06-20 00:00:00.000,281,32,4,CN,4.0,1036000.0,
7593,2010-06-20 00:00:00.000,208,41,1,CN,4.0,120000.0,
7594,2010-06-28 00:00:00.000,398,37,8,CN,1.0,319000.0,
7595,2010-07-09 00:00:00.000,275,32,8,CR,2.0,518000.0,
7596,2010-07-11 00:00:00.000,292,11,5,CR,4.0,639600.0,
7597,2010-07-20 00:00:00.000,239,11,10,CR,2.0,319800.0,
7598,2010-07-25 00:00:00.000,336,31,8,CR,3.0,843000.0,
7599,2010-08-03 00:00:00.000,372,20,2,CR,3.0,332700.0,
7600,2010-08-03 00:00:00.000,408,17,4,CR,2.0,458000.0,
7601,2010-08-09 00:00:00.000,372,2,6,CR,2.0,109800.0,
7602,2010-08-09 00:00:00.000,333,13,7,CR,4.0,639600.0,
7603,2010-08-17 00:00:00.000,342,30,8,CN,1.0,240000.0,
7604,2010-08-23 00:00:00.000,208,24,1,CN,2.0,301800.0,
7605,2010-09-02 00:00:00.000,442,22,9,CN,1.0,100000.0,
7606,2010-09-10 00:00:00.000,443,2,8,CN,2.0,109800.0,
7607,2010-09-20 00:00:00.000,224,17,10,CN,4.0,916000.0,
7608,2010-09-25 00:00:00.000,342,31,10,CN,2.0,562000.0,
7609,2010-10-05 00:00:00.000,266,27,1,CR,1.0,171000.0,
7610,2010-10-09 00:00:00.000,374,9,7,CR,2.0,279800.0,
7611,2010-10-20 00:00:00.000,423,12,4,CR,2.0,339800.0,
7612,2010-10-29 00:00:00.000,386,26,5,CR,3.0,543000.0,
7613,2010-10-31 00:00:00.000,306,43,9,CR,1.0,13980.0,
7614,2010-11-01 00:00:00.000,217,44,6,CR,2.0,47960.0,
7615,2010-11-05 00:00:00.000,353,11,2,CR,2.0,319800.0,
7616,2010-11-10 00:00:00.000,409,11,9,CR,4.0,639600.0,
7617,2010-11-12 00:00:00.000,394,33,1,CN,2.0,378000.0,
7618,2010-11-21 00:00:00.000,222,39,11,CN,1.0,10990.0,
7619,2010-12-01 00:00:00.000,294,20,7,CN,1.0,110900.0,
7620,2010-12-10 00:00:00.000,234,5,7,CN,2.0,90000.0,
7621,2010-12-16 00:00:00.000,329,25,2,CN,1.0,140900.0,
7622,2010-12-16 00:00:00.000,364,3,11,CN,3.0,206700.0,
7623,2010-12-20 00:00:00.000,304,17,3,CR,1.0,229000.0,
7624,2010-12-20 00:00:00.000,288,24,6,CR,1.0,150900.0,
7625,2010-12-26 00:00:00.000,257,15,4,CR,4.0,760000.0,
7626,2010-12-30 00:00:00.000,281,1,4,CR,3.0,119700.0,
7627,2011-01-08 00:00:00.000,5,21,9,CR,2.0,241800.0,
7628,2011-01-10 00:00:00.000,462,30,12,CR,4.0,960000.0,
7629,2011-01-14 00:00:00.000,433,25,3,CR,3.0,422700.0,
7630,2011-01-25 00:00:00.000,294,9,9,CR,4.0,559600.0,
7631,2011-01-28 00:00:00.000,367,34,5,CN,3.0,597000.0,
7632,2011-02-01 00:00:00.000,452,44,3,CN,4.0,95920.0,
7633,2011-02-06 00:00:00.000,292,29,11,CN,2.0,420000.0,
7634,2011-02-09 00:00:00.000,398,36,10,CN,4.0,1436000.0,
7635,2011-02-19 00:00:00.000,232,27,1,CN,2.0,342000.0,
7636,2011-02-19 00:00:00.000,409,41,8,CN,2.0,60000.0,
7637,2011-02-22 00:00:00.000,343,13,3,CR,2.0,319800.0,
7638,2011-02-25 00:00:00.000,4,36,11,CR,4.0,1436000.0,
7639,2011-02-25 00:00:00.000,208,3,1,CR,1.0,68900.0,
7640,2011-02-28 00:00:00.000,401,33,10,CR,3.0,567000.0,
7641,2011-03-01 00:00:00.000,342,30,11,CR,2.0,480000.0,
7642,2011-03-01 00:00:00.000,3,40,3,CR,2.0,41980.0,
7643,2011-03-10 00:00:00.000,287,45,6,CR,1.0,32990.0,
7644,2011-03-12 00:00:00.000,292,34,1,CR,2.0,398000.0,
7645,2011-03-18 00:00:00.000,298,28,5,CN,2.0,380000.0,
7646,2011-03-24 00:00:00.000,459,42,1,CN,3.0,23940.0,
7647,2011-03-30 00:00:00.000,374,28,3,CN,2.0,380000.0,
7648,2011-04-01 00:00:00.000,372,32,9,CN,1.0,259000.0,
7649,2011-04-08 00:00:00.000,457,43,4,CN,3.0,41940.0,
7650,2011-04-13 00:00:00.000,306,44,1,CN,4.0,95920.0,
7651,2011-04-19 00:00:00.000,394,19,1,CR,3.0,900000.0,
7652,2011-04-28 00:00:00.000,319,37,11,CR,2.0,638000.0,
7653,2011-05-02 00:00:00.000,355,27,2,CR,3.0,513000.0,
7654,2011-05-13 00:00:00.000,203,27,7,CR,3.0,513000.0,
